OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,Sales,Profit
O034238,2024-06-22,C02478,P0376,5,6397.18,0.15,27188.02,10138.02
O034239,2023-02-20,C04333,P0261,1,5667.08,0.1,5100.37,1325.37
O034240,2024-04-27,C00942,P0006,1,8254.54,0.2,6603.63,2174.63
O034241,2023-06-11,C00902,P0290,1,683.01,0.0,683.01,336.01
O034242,2023-12-22,C00284,P0367,4,951.12,0.15,3233.81,961.81
O034243,2024-11-04,C03501,P0152,3,318.87,0.2,765.29,48.29
O034244,2024-12-22,C03484,P0006,5,7858.45,0.1,35363.02,13218.02
O034245,2023-09-08,C00414,P0007,4,4904.34,0.15,16674.76,1738.76
O034246,2023-02-06,C01903,P0184,1,6780.95,0.15,5763.81,1513.81
O034247,2024-03-28,C02867,P0380,3,632.73,0.1,1708.37,613.37
O034248,2023-10-22,C03179,P0202,5,3875.15,0.1,17438.18,5463.18
O034249,2024-03-25,C00622,P0455,1,5435.35,0.2,4348.28,1586.28
O034250,2023-08-18,C03148,P0458,5,3536.87,0.0,17684.35,7974.35
O034251,2023-02-24,C02546,P0251,3,4002.67,0.1,10807.21,814.21
O034252,2023-01-19,C03234,P0212,4,476.52,0.0,1906.08,614.08
O034253,2023-03-24,C02586,P0330,4,3481.42,0.2,11140.54,-367.46
O034254,2024-06-20,C01963,P0382,1,3010.97,0.05,2860.42,1321.42
O034255,2023-07-03,C04659,P0486,3,9249.4,0.05,26360.79,12473.79
O034256,2023-01-03,C02212,P0085,1,3627.49,0.1,3264.74,1150.74
O034257,2024-11-13,C03183,P0145,4,3167.52,0.1,11403.07,3379.07
O034258,2024-06-15,C00973,P0445,5,3712.41,0.15,15777.74,6172.74
O034259,2023-02-02,C03115,P0443,5,212.46,0.15,902.96,187.96
O034260,2024-01-28,C02559,P0276,2,8919.87,0.1,16055.77,6869.77
O034261,2024-01-25,C03641,P0251,4,4787.57,0.2,15320.22,1996.22
O034262,2024-06-01,C00763,P0410,3,7277.87,0.2,17466.89,5751.89
O034263,2024-09-25,C03442,P0108,3,3389.66,0.1,9152.08,1922.08
O034264,2024-10-09,C00657,P0426,4,6277.35,0.15,21342.99,7402.99
O034265,2024-11-03,C03385,P0065,1,2051.48,0.0,2051.48,622.48
O034266,2024-03-25,C04972,P0127,2,272.81,0.2,436.5,-15.5
O034267,2024-09-18,C01451,P0444,3,8840.74,0.1,23870.0,10301.0
O034268,2023-01-18,C02045,P0208,2,3786.45,0.1,6815.61,749.61
O034269,2023-03-10,C01303,P0425,2,3099.98,0.15,5269.97,2043.97
O034270,2024-10-22,C04547,P0181,1,5458.39,0.2,4366.71,1218.71
O034271,2023-07-15,C04717,P0440,4,6080.24,0.1,21888.86,7292.86
O034272,2023-09-01,C02387,P0473,5,4448.31,0.1,20017.4,7292.4
O034273,2023-02-22,C00378,P0031,3,4158.24,0.15,10603.51,4129.51
O034274,2024-10-27,C00570,P0135,5,5328.19,0.15,22644.81,6704.81
O034275,2024-03-26,C00413,P0395,2,5596.9,0.15,9514.73,310.73
O034276,2023-07-17,C03222,P0127,2,276.09,0.2,441.74,-10.26
O034277,2024-02-17,C04641,P0143,3,3493.98,0.0,10481.94,4502.94
O034278,2023-03-02,C03091,P0351,5,2177.17,0.1,9797.27,2087.27
O034279,2024-07-16,C04717,P0366,2,2260.43,0.05,4294.82,1402.82
O034280,2023-03-16,C04842,P0132,3,1245.76,0.15,3176.69,398.69
O034281,2024-07-17,C01766,P0359,3,4405.09,0.1,11893.74,2476.74
O034282,2024-07-12,C01530,P0003,2,4952.07,0.15,8418.52,476.52
O034283,2024-09-06,C03990,P0154,4,4176.99,0.15,14201.77,4753.77
O034284,2024-06-26,C02743,P0478,2,6061.9,0.05,11517.61,4265.61
O034285,2024-11-28,C01236,P0287,5,7213.28,0.05,34263.08,14303.08
O034286,2023-05-30,C01206,P0190,1,4318.32,0.0,4318.32,1135.32
O034287,2023-11-25,C00081,P0024,4,6578.6,0.0,26314.4,10514.4
O034288,2023-09-13,C03254,P0224,5,3923.69,0.1,17656.6,7741.6
O034289,2024-02-02,C02957,P0310,4,8660.92,0.0,34643.68,15315.68
O034290,2023-08-29,C04738,P0469,4,5214.65,0.2,16686.88,3586.88
O034291,2024-12-09,C01114,P0374,2,2938.75,0.2,4702.0,108.0
O034292,2024-08-21,C04105,P0201,4,4426.2,0.2,14163.84,1647.84
O034293,2024-02-20,C00869,P0274,4,3531.95,0.0,14127.8,2643.8
O034294,2023-06-09,C02485,P0056,5,303.37,0.0,1516.85,416.85
O034295,2024-07-05,C03119,P0219,4,5896.8,0.05,22407.84,10159.84
O034296,2023-10-07,C04076,P0087,3,4374.55,0.05,12467.47,3206.47
O034297,2024-08-16,C04051,P0238,5,1061.8,0.1,4778.1,1293.1
O034298,2023-09-11,C03745,P0451,3,813.01,0.1,2195.13,401.13
O034299,2024-04-10,C02151,P0226,1,900.6,0.2,720.48,119.48
O034300,2024-10-04,C02826,P0284,3,7443.93,0.15,18982.02,5683.02
O034301,2024-09-08,C00515,P0143,3,3612.65,0.05,10296.05,4317.05
O034302,2024-06-21,C01561,P0365,4,5069.37,0.1,18249.73,3993.73
O034303,2024-04-24,C04318,P0182,2,6815.25,0.15,11585.92,2165.92
O034304,2024-02-27,C03844,P0039,1,3873.97,0.2,3099.18,1142.18
O034305,2023-06-01,C02146,P0473,1,4483.41,0.05,4259.24,1714.24
O034306,2024-06-14,C02747,P0304,4,3584.01,0.2,11468.83,-295.17
O034307,2024-07-11,C02546,P0004,3,2907.09,0.05,8285.21,3896.21
O034308,2023-11-13,C01076,P0392,5,2387.21,0.15,10145.64,2265.64
O034309,2024-10-07,C04171,P0011,5,1588.35,0.0,7941.75,1806.75
O034310,2023-12-18,C02974,P0265,2,1845.44,0.1,3321.79,893.79
O034311,2024-03-25,C03987,P0272,4,1221.91,0.05,4643.26,2031.26
O034312,2024-07-15,C01276,P0005,2,6096.67,0.05,11583.67,2239.67
O034313,2023-05-01,C00801,P0113,5,8382.31,0.1,37720.39,13550.39
O034314,2024-06-25,C02215,P0245,3,768.0,0.2,1843.2,319.2
O034315,2023-12-07,C04396,P0430,2,3533.8,0.15,6007.46,1227.46
O034316,2023-06-18,C04775,P0037,2,6055.97,0.2,9689.55,1541.55
O034317,2023-09-30,C04942,P0391,5,530.45,0.05,2519.64,809.64
O034318,2024-04-12,C03112,P0452,1,1823.17,0.05,1732.01,352.01
O034319,2023-03-17,C03009,P0495,3,443.33,0.05,1263.49,390.49
O034320,2024-10-30,C03147,P0346,2,1565.62,0.2,2504.99,172.99
O034321,2023-03-23,C02135,P0237,3,3037.61,0.2,7290.26,-293.74
O034322,2023-11-26,C03687,P0395,3,6872.14,0.2,16493.14,2687.14
O034323,2023-11-22,C01879,P0488,4,4024.35,0.15,13682.79,1622.79
O034324,2023-12-13,C01272,P0259,3,4821.03,0.0,14463.09,6786.09
O034325,2023-04-14,C02627,P0245,4,865.24,0.05,3287.91,1255.91
O034326,2024-04-22,C04181,P0033,3,6044.88,0.2,14507.71,2156.71
O034327,2024-01-29,C01949,P0462,3,5677.31,0.0,17031.93,4611.93
O034328,2023-05-24,C02041,P0303,1,215.15,0.05,204.39,55.39
O034329,2023-04-14,C00777,P0322,3,5179.68,0.0,15539.04,5129.04
O034330,2023-04-17,C02786,P0349,2,2896.37,0.2,4634.19,1482.19
O034331,2023-03-30,C03342,P0436,4,2039.14,0.05,7748.73,2112.73
O034332,2023-02-25,C01255,P0064,1,2004.64,0.0,2004.64,379.64
O034333,2024-02-03,C04024,P0375,4,5929.16,0.15,20159.14,1659.14
O034334,2023-10-02,C01565,P0228,4,1715.65,0.1,6176.34,2576.34
O034335,2024-12-24,C02172,P0014,5,2815.97,0.05,13375.86,3590.86
O034336,2023-07-23,C02717,P0086,3,6231.93,0.05,17761.0,3256.0
O034337,2024-10-07,C03661,P0275,5,3514.53,0.05,16694.02,7669.02
O034338,2023-08-07,C02113,P0365,4,6603.27,0.2,21130.46,6874.46
O034339,2024-08-27,C04358,P0294,3,6259.27,0.2,15022.25,5056.25
O034340,2023-10-20,C02650,P0091,5,1022.2,0.15,4344.35,1599.35
O034341,2024-11-12,C02730,P0096,5,4367.62,0.1,19654.29,3249.29
O034342,2024-02-01,C03951,P0239,2,3958.3,0.15,6729.11,1587.11
O034343,2023-05-03,C00419,P0416,2,6186.83,0.2,9898.93,2398.93
O034344,2023-01-02,C03168,P0122,1,240.21,0.2,192.17,9.17
O034345,2024-07-25,C04502,P0151,1,4105.79,0.05,3900.5,1131.5
O034346,2024-02-03,C00901,P0067,4,6197.55,0.15,21071.67,7871.67
O034347,2024-09-29,C04819,P0223,4,5705.39,0.15,19398.33,1582.33
O034348,2023-04-21,C03420,P0306,3,7899.72,0.1,21329.24,8132.24
O034349,2023-05-22,C01444,P0352,2,2603.76,0.0,5207.52,2133.52
O034350,2024-06-07,C03522,P0175,4,8073.94,0.0,32295.76,15751.76
O034351,2024-07-15,C00862,P0196,1,386.24,0.1,347.62,93.62
O034352,2023-11-12,C02534,P0326,1,5506.11,0.1,4955.5,758.5
O034353,2023-11-17,C04548,P0217,5,7373.07,0.2,29492.28,9997.28
O034354,2023-11-19,C04818,P0034,1,1920.1,0.0,1920.1,832.1
O034355,2023-11-14,C04599,P0130,3,678.18,0.2,1627.63,178.63
O034356,2024-10-08,C03578,P0189,3,2229.01,0.1,6018.33,1917.33
O034357,2024-02-25,C01036,P0422,2,7075.04,0.0,14150.08,4394.08
O034358,2024-01-19,C01523,P0337,5,546.08,0.15,2320.84,690.84
O034359,2023-04-23,C04405,P0444,5,5842.65,0.1,26291.92,3676.92
O034360,2024-02-21,C03410,P0348,4,3456.03,0.1,12441.71,5285.71
O034361,2023-09-11,C01622,P0215,1,846.54,0.1,761.89,161.89
O034362,2023-03-16,C02650,P0201,5,5074.47,0.05,24103.73,8458.73
O034363,2023-08-16,C03899,P0214,3,3237.1,0.05,9225.73,3924.73
O034364,2024-04-15,C03226,P0107,3,2100.64,0.0,6301.92,2155.92
O034365,2024-07-05,C04230,P0132,5,1707.96,0.0,8539.8,3909.8
O034366,2023-06-20,C00443,P0443,3,184.66,0.1,498.58,69.58
O034367,2023-01-07,C03809,P0408,5,1007.96,0.1,4535.82,1110.82
O034368,2024-09-21,C02892,P0252,1,7499.33,0.2,5999.46,1573.46
O034369,2024-03-03,C01551,P0097,3,1119.52,0.1,3022.7,937.7
O034370,2023-06-03,C00402,P0411,3,469.83,0.1,1268.54,494.54
O034371,2023-10-09,C03463,P0341,5,2572.28,0.05,12218.33,5693.33
O034372,2024-03-27,C02984,P0267,3,7329.46,0.05,20888.96,9644.96
O034373,2023-05-19,C00893,P0009,2,197.11,0.05,374.51,118.51
O034374,2024-12-28,C00609,P0112,5,3694.04,0.05,17546.69,7951.69
O034375,2023-10-06,C02856,P0181,4,5580.13,0.0,22320.52,9728.52
O034376,2024-09-07,C00725,P0161,2,9273.62,0.05,17619.88,7831.88
O034377,2024-10-26,C03795,P0397,1,1377.95,0.05,1309.05,426.05
O034378,2023-09-21,C04134,P0427,1,6440.16,0.2,5152.13,1294.13
O034379,2024-04-14,C02891,P0318,3,263.21,0.05,750.15,234.15
O034380,2024-07-06,C01687,P0182,2,8644.41,0.1,15559.94,6139.94
O034381,2023-08-22,C02105,P0097,1,1251.74,0.05,1189.15,494.15
O034382,2023-02-05,C03049,P0421,3,4354.08,0.15,11102.9,3647.9
O034383,2023-07-11,C03923,P0113,5,9561.56,0.2,38246.24,14076.24
O034384,2023-07-07,C03159,P0097,4,958.68,0.2,3067.78,287.78
O034385,2023-07-05,C04881,P0132,3,1584.43,0.1,4277.96,1499.96
O034386,2023-03-21,C03941,P0478,4,4503.82,0.0,18015.28,3511.28
O034387,2023-05-28,C02158,P0270,3,1736.62,0.0,5209.86,1375.86
O034388,2023-02-08,C03567,P0177,2,1100.46,0.05,2090.87,278.87
O034389,2023-07-16,C01911,P0030,2,6101.13,0.15,10371.92,3877.92
O034390,2023-04-03,C00811,P0170,3,1690.41,0.2,4056.98,1026.98
O034391,2024-03-29,C04904,P0012,3,5717.85,0.1,15438.2,3639.2
O034392,2024-05-16,C04358,P0306,3,5551.25,0.2,13323.0,126.0
O034393,2024-02-15,C00065,P0164,5,3977.57,0.0,19887.85,6282.85
O034394,2023-03-24,C00214,P0364,1,1680.09,0.1,1512.08,539.08
O034395,2024-05-05,C02403,P0487,3,3706.41,0.0,11119.23,3355.23
O034396,2024-12-08,C01182,P0146,2,4628.83,0.15,7869.01,2593.01
O034397,2023-08-04,C03876,P0340,2,2846.05,0.0,5692.1,1238.1
O034398,2024-10-16,C02371,P0324,5,788.09,0.1,3546.4,681.4
O034399,2023-01-13,C03736,P0407,2,379.88,0.05,721.77,107.77
O034400,2024-01-30,C00932,P0310,1,7844.5,0.05,7452.28,2620.28
O034401,2023-02-08,C04712,P0285,2,7155.26,0.0,14310.52,7046.52
O034402,2023-10-07,C02132,P0012,4,6546.97,0.2,20950.3,5218.3
O034403,2024-04-01,C02952,P0040,5,815.36,0.2,3261.44,1111.44
O034404,2024-06-17,C02494,P0114,1,2292.92,0.2,1834.34,613.34
O034405,2023-08-01,C02852,P0001,5,2042.99,0.05,9704.2,4319.2
O034406,2023-02-05,C01533,P0165,4,6140.28,0.2,19648.9,3768.9
O034407,2023-01-20,C03686,P0266,1,258.6,0.05,245.67,61.67
O034408,2024-08-27,C01021,P0284,2,8480.03,0.15,14416.05,5550.05
O034409,2024-01-04,C00823,P0171,4,1654.38,0.05,6286.64,1406.64
O034410,2024-02-18,C00260,P0440,1,4436.79,0.0,4436.79,787.79
O034411,2023-12-19,C00136,P0473,3,3984.53,0.2,9562.87,1927.87
O034412,2024-05-04,C01253,P0210,3,4865.52,0.15,12407.08,1256.08
O034413,2024-02-16,C01290,P0257,2,7720.82,0.0,15441.64,6149.64
O034414,2023-06-29,C03021,P0192,5,6304.58,0.15,26794.46,7379.46
O034415,2023-01-17,C01067,P0329,1,6641.67,0.1,5977.5,1783.5
O034416,2024-03-18,C04670,P0483,4,2166.18,0.1,7798.25,1774.25
O034417,2024-02-20,C01173,P0247,5,8916.05,0.15,37893.21,14348.21
O034418,2023-10-15,C04824,P0159,1,5929.23,0.15,5039.85,921.85
O034419,2023-02-01,C02821,P0048,1,9057.26,0.0,9057.26,4476.26
O034420,2023-09-08,C04437,P0491,5,6269.52,0.05,29780.22,9245.22
O034421,2023-01-22,C02111,P0052,5,4864.63,0.2,19458.52,4548.52
O034422,2023-04-07,C02012,P0009,4,185.39,0.2,593.25,81.25
O034423,2023-04-18,C00933,P0066,4,1840.0,0.1,6624.0,2244.0
O034424,2024-09-05,C04431,P0358,3,6482.28,0.0,19446.84,7725.84
O034425,2023-03-09,C04554,P0099,3,5244.77,0.15,13374.16,1272.16
O034426,2023-01-29,C00226,P0306,3,8541.23,0.1,23061.32,9864.32
O034427,2024-09-05,C02627,P0104,1,889.68,0.05,845.2,365.2
O034428,2024-04-12,C00817,P0183,1,7741.14,0.1,6967.03,2790.03
O034429,2024-11-21,C04842,P0169,2,5313.03,0.1,9563.45,4105.45
O034430,2023-09-13,C03324,P0176,3,4138.41,0.15,10552.95,2155.95
O034431,2024-06-07,C00632,P0083,4,6356.13,0.2,20339.62,5623.62
O034432,2024-05-23,C02723,P0263,2,6808.75,0.05,12936.62,5714.62
O034433,2024-07-24,C03992,P0410,4,5083.85,0.15,17285.09,1665.09
O034434,2024-04-06,C00056,P0386,5,259.13,0.15,1101.3,281.3
O034435,2024-10-10,C02523,P0058,5,3972.64,0.15,16883.72,5863.72
O034436,2023-12-07,C02604,P0023,3,1444.2,0.15,3682.71,655.71
O034437,2024-04-17,C03393,P0288,5,740.85,0.2,2963.4,333.4
O034438,2024-07-04,C02507,P0407,1,506.43,0.0,506.43,199.43
O034439,2024-04-14,C03994,P0018,1,1317.38,0.0,1317.38,351.38
O034440,2023-02-28,C00110,P0193,4,2789.82,0.0,11159.28,5491.28
O034441,2023-07-17,C00228,P0214,3,2787.26,0.0,8361.78,3060.78
O034442,2024-07-06,C00484,P0454,5,7304.77,0.2,29219.08,6194.08
O034443,2024-09-19,C04442,P0311,3,5822.6,0.15,14847.63,4272.63
O034444,2024-02-21,C04306,P0089,4,1538.09,0.2,4921.89,1593.89
O034445,2023-03-07,C00228,P0470,4,2847.19,0.0,11388.76,3708.76
O034446,2023-08-28,C02930,P0466,3,1971.1,0.0,5913.3,1680.3
O034447,2024-04-25,C04772,P0266,3,268.77,0.1,725.68,173.68
O034448,2024-07-31,C03177,P0139,4,5819.56,0.2,18622.59,5506.59
O034449,2024-02-14,C03529,P0202,1,3772.88,0.0,3772.88,1377.88
O034450,2023-07-15,C04278,P0142,3,3202.35,0.0,9607.05,3286.05
O034451,2023-12-29,C00426,P0134,5,860.17,0.15,3655.72,240.72
O034452,2023-02-25,C02805,P0319,5,4951.94,0.05,23521.71,10151.71
O034453,2023-09-01,C00400,P0182,4,7968.8,0.1,28687.68,9847.68
O034454,2023-02-06,C04303,P0487,3,3425.42,0.15,8734.82,970.82
O034455,2024-01-13,C01551,P0232,5,3113.53,0.05,14789.27,4944.27
O034456,2024-09-27,C01186,P0196,1,389.47,0.2,311.58,57.58
O034457,2023-05-16,C00960,P0358,2,5037.18,0.05,9570.64,1756.64
O034458,2023-11-14,C02119,P0357,1,989.9,0.1,890.91,176.91
O034459,2023-01-20,C01033,P0470,1,3407.91,0.2,2726.33,806.33
O034460,2024-12-08,C04288,P0412,3,3668.33,0.2,8803.99,3196.99
O034461,2024-04-22,C01709,P0116,5,5922.55,0.1,26651.48,3961.48
O034462,2023-10-28,C03274,P0418,1,3721.68,0.05,3535.6,630.6
O034463,2023-05-14,C04095,P0132,5,1380.45,0.2,5521.8,891.8
O034464,2023-10-27,C01812,P0466,2,2726.56,0.2,4362.5,1540.5
O034465,2024-01-25,C00016,P0004,1,1962.25,0.05,1864.14,401.14
O034466,2024-05-08,C00001,P0240,5,7425.82,0.1,33416.19,12306.19
O034467,2023-04-01,C04571,P0192,2,6746.86,0.2,10794.98,3028.98
O034468,2023-04-15,C04363,P0043,1,9184.7,0.2,7347.76,2663.76
O034469,2024-06-02,C02328,P0407,4,506.23,0.1,1822.43,594.43
O034470,2024-07-27,C04961,P0004,4,1986.44,0.15,6753.9,901.9
O034471,2023-08-20,C03983,P0113,1,6912.24,0.2,5529.79,695.79
O034472,2023-12-11,C02040,P0221,2,3327.13,0.15,5656.12,1138.12
O034473,2024-05-29,C01890,P0353,4,2164.29,0.05,8224.3,3000.3
O034474,2024-02-18,C01425,P0466,3,2083.95,0.1,5626.66,1393.66
O034475,2024-01-09,C01818,P0022,3,7541.77,0.2,18100.25,5218.25
O034476,2024-05-12,C00748,P0382,3,2825.22,0.15,7204.31,2587.31
O034477,2024-02-08,C02687,P0484,3,5605.95,0.2,13454.28,2006.28
O034478,2023-11-14,C00287,P0273,2,2775.67,0.0,5551.34,1969.34
O034479,2023-11-29,C04501,P0454,1,6620.12,0.2,5296.1,691.1
O034480,2023-11-20,C04096,P0260,1,629.27,0.0,629.27,155.27
O034481,2023-02-14,C00003,P0258,3,6358.41,0.05,18121.47,5137.47
O034482,2023-08-26,C03661,P0165,5,6642.5,0.05,31551.88,11701.88
O034483,2023-04-14,C00345,P0150,1,219.36,0.15,186.46,61.46
O034484,2023-01-13,C04668,P0309,1,3142.06,0.0,3142.06,1404.06
O034485,2023-07-29,C03772,P0182,5,7270.81,0.0,36354.05,12804.05
O034486,2024-04-27,C04007,P0042,2,4550.8,0.1,8191.44,1123.44
O034487,2024-06-30,C02313,P0120,3,3053.37,0.05,8702.1,2987.1
O034488,2024-12-01,C03185,P0159,1,8223.34,0.0,8223.34,4105.34
O034489,2024-10-20,C01718,P0455,3,4065.32,0.1,10976.36,2690.36
O034490,2024-04-12,C04972,P0425,3,2791.76,0.0,8375.28,3536.28
O034491,2023-06-05,C04285,P0049,1,314.19,0.1,282.77,60.77
O034492,2024-10-11,C02103,P0273,4,3180.91,0.15,10815.09,3651.09
O034493,2024-08-02,C03868,P0237,1,4156.26,0.0,4156.26,1628.26
O034494,2024-10-20,C04395,P0406,1,8105.44,0.05,7700.17,3125.17
O034495,2024-10-16,C02037,P0023,4,1345.02,0.15,4573.07,537.07
O034496,2024-12-08,C04295,P0199,3,4254.42,0.2,10210.61,2719.61
O034497,2024-04-25,C02558,P0289,1,4756.18,0.2,3804.94,375.94
O034498,2023-11-08,C04738,P0208,4,3715.96,0.1,13377.46,1245.46
O034499,2023-02-03,C02845,P0088,4,1532.42,0.0,6129.68,1077.68
O034500,2024-05-21,C02922,P0228,1,1211.03,0.15,1029.38,129.38
O034501,2024-09-14,C00116,P0073,4,5092.04,0.05,19349.75,7405.75
O034502,2023-03-24,C04625,P0322,4,6064.27,0.15,20618.52,6738.52
O034503,2024-10-31,C03568,P0065,4,2845.19,0.2,9104.61,3388.61
O034504,2023-07-03,C03143,P0472,5,737.38,0.15,3133.86,678.86
O034505,2024-10-06,C00416,P0388,3,9202.49,0.05,26227.1,11563.1
O034506,2024-07-29,C02691,P0345,3,5879.42,0.0,17638.26,7450.26
O034507,2024-04-26,C00306,P0445,3,3501.53,0.15,8928.9,3165.9
O034508,2023-04-27,C01202,P0250,2,4077.48,0.15,6931.72,2479.72
O034509,2023-10-06,C02250,P0318,1,328.62,0.2,262.9,90.9
O034510,2024-05-23,C01689,P0222,4,7791.82,0.1,28050.55,11902.55
O034511,2024-05-15,C00652,P0447,4,633.4,0.1,2280.24,816.24
O034512,2024-02-24,C01057,P0122,3,307.94,0.0,923.82,374.82
O034513,2024-12-24,C03825,P0140,2,3834.07,0.2,6134.51,1170.51
O034514,2024-08-23,C04001,P0223,5,7625.5,0.1,34314.75,12044.75
O034515,2023-08-12,C01897,P0473,4,4202.58,0.05,15969.8,5789.8
O034516,2023-04-11,C01039,P0130,5,686.02,0.0,3430.1,1015.1
O034517,2023-11-03,C03994,P0228,4,1189.75,0.1,4283.1,683.1
O034518,2024-06-26,C02269,P0400,5,5141.92,0.0,25709.6,8929.6
O034519,2024-11-21,C02746,P0252,2,6969.65,0.1,12545.37,3693.37
O034520,2024-01-19,C04344,P0300,2,3842.07,0.0,7684.14,1414.14
O034521,2023-01-30,C01249,P0037,1,6138.91,0.2,4911.13,837.13
O034522,2024-08-07,C00353,P0119,3,1044.44,0.05,2976.65,1056.65
O034523,2024-07-24,C01611,P0421,5,4131.94,0.2,16527.76,4102.76
O034524,2023-05-06,C02282,P0178,4,2043.65,0.0,8174.6,3386.6
O034525,2023-09-11,C01598,P0369,1,2161.88,0.15,1837.6,446.6
O034526,2023-04-01,C03923,P0417,2,523.57,0.15,890.07,46.07
O034527,2024-10-01,C04700,P0443,1,261.19,0.2,208.95,65.95
O034528,2023-10-18,C04605,P0210,3,5374.57,0.0,16123.71,4972.71
O034529,2024-05-23,C01687,P0433,3,2918.5,0.0,8755.5,2956.5
O034530,2024-09-17,C01314,P0186,2,5350.34,0.0,10700.68,4908.68
O034531,2024-10-24,C01880,P0179,4,3596.0,0.0,14384.0,6312.0
O034532,2024-05-28,C02544,P0385,1,8662.25,0.2,6929.8,2090.8
O034533,2024-03-17,C01172,P0130,5,675.94,0.15,2872.75,457.75
O034534,2024-04-11,C00638,P0352,5,2207.39,0.15,9381.41,1696.41
O034535,2024-10-31,C00512,P0289,2,6706.22,0.2,10729.95,3871.95
O034536,2023-06-26,C02173,P0491,4,4976.84,0.0,19907.36,3479.36
O034537,2023-06-15,C03197,P0492,2,3040.73,0.0,6081.46,1543.46
O034538,2023-01-10,C01112,P0451,5,1029.39,0.2,4117.56,1127.56
O034539,2023-03-29,C00176,P0123,2,4050.43,0.15,6885.73,1747.73
O034540,2023-04-24,C00236,P0301,4,2482.81,0.05,9434.68,1326.68
O034541,2024-02-25,C02707,P0030,2,6424.94,0.05,12207.39,5713.39
O034542,2024-07-30,C04499,P0338,2,3411.46,0.05,6481.77,2329.77
O034543,2023-10-26,C03508,P0461,5,1971.81,0.2,7887.24,917.24
O034544,2023-04-29,C03642,P0170,5,1684.33,0.2,6737.32,1687.32
O034545,2024-06-27,C01944,P0061,2,1941.55,0.1,3494.79,1084.79
O034546,2024-04-04,C04529,P0313,5,3797.32,0.05,18037.27,4132.27
O034547,2023-12-16,C04996,P0366,1,1930.26,0.2,1544.21,98.21
O034548,2024-12-04,C01784,P0394,5,7252.56,0.0,36262.8,12472.8
O034549,2024-10-15,C03413,P0012,3,7608.06,0.0,22824.18,11025.18
O034550,2023-04-27,C01664,P0286,4,6625.43,0.15,22526.46,5614.46
O034551,2023-05-29,C02816,P0330,3,4618.08,0.05,13161.53,4530.53
O034552,2024-07-29,C04855,P0375,3,6279.1,0.2,15069.84,1194.84
O034553,2024-11-22,C00286,P0074,1,6248.76,0.2,4999.01,1165.01
O034554,2023-05-26,C01745,P0016,3,1277.6,0.15,3257.88,206.88
O034555,2024-12-12,C04430,P0480,4,5802.64,0.0,23210.56,7982.56
O034556,2024-07-06,C04140,P0086,2,8146.1,0.1,14662.98,4992.98
O034557,2024-09-07,C01811,P0252,2,7060.03,0.2,11296.05,2444.05
O034558,2024-12-25,C03121,P0371,4,4594.95,0.15,15622.83,3034.83
O034559,2023-06-26,C04628,P0226,5,1084.11,0.1,4878.5,1873.5
O034560,2024-06-19,C00639,P0325,4,5185.01,0.1,18666.04,2746.04
O034561,2024-07-14,C00372,P0213,1,4738.66,0.15,4027.86,154.86
O034562,2024-12-07,C02226,P0348,4,2957.31,0.15,10054.85,2898.85
O034563,2023-12-15,C04199,P0265,4,2194.84,0.1,7901.42,3045.42
O034564,2023-12-16,C01598,P0081,3,5681.07,0.2,13634.57,4574.57
O034565,2023-12-17,C02549,P0060,4,2924.99,0.0,11699.96,4939.96
O034566,2023-08-07,C04020,P0287,2,6198.57,0.05,11777.28,3793.28
O034567,2024-08-08,C03124,P0208,4,3987.45,0.05,15152.31,3020.31
O034568,2023-01-10,C03561,P0158,3,1790.74,0.1,4835.0,716.0
O034569,2023-08-02,C04483,P0401,5,3971.75,0.1,17872.88,6372.88
O034570,2023-03-12,C04473,P0393,5,6321.41,0.15,26865.99,9440.99
O034571,2024-06-08,C02671,P0233,2,6581.17,0.15,11187.99,2303.99
O034572,2023-07-03,C02212,P0161,2,7201.19,0.1,12962.14,3174.14
O034573,2024-03-15,C01731,P0322,2,5014.61,0.15,8524.84,1584.84
O034574,2023-05-13,C00770,P0193,2,2714.75,0.2,4343.6,1509.6
O034575,2024-12-17,C00424,P0421,4,3690.5,0.2,11809.6,1869.6
O034576,2023-11-21,C02799,P0152,3,323.44,0.15,824.77,107.77
O034577,2024-10-23,C01985,P0172,1,5775.8,0.05,5487.01,915.01
O034578,2023-03-05,C01712,P0094,1,4032.06,0.2,3225.65,683.65
O034579,2023-04-30,C00575,P0407,1,532.41,0.1,479.17,172.17
O034580,2024-07-15,C01433,P0322,3,6062.45,0.2,14549.88,4139.88
O034581,2023-02-02,C01367,P0378,2,7613.62,0.0,15227.24,5961.24
O034582,2024-03-17,C03355,P0321,5,5467.13,0.1,24602.09,10927.09
O034583,2023-05-08,C01398,P0326,2,5849.77,0.0,11699.54,3305.54
O034584,2024-12-03,C00826,P0461,1,2227.1,0.1,2004.39,610.39
O034585,2024-04-14,C02596,P0069,2,717.35,0.1,1291.23,469.23
O034586,2024-04-23,C04590,P0188,4,3303.26,0.0,13213.04,4309.04
O034587,2024-11-30,C04464,P0488,4,4682.16,0.2,14982.91,2922.91
O034588,2024-07-04,C00841,P0242,5,6724.97,0.15,28581.12,9281.12
O034589,2024-09-24,C01473,P0177,3,1762.42,0.1,4758.53,2040.53
O034590,2024-09-18,C04862,P0107,2,2601.7,0.05,4943.23,2179.23
